index,displayName,displayName_parent,id
5067,Fully,Liberty Office Products,255427
5068,Recon Test Equipment,Trek Equipment Corporation,341794
5069,Chas E. Phipps,Trek Equipment Corporation,1211873
5070,Mobile Lifts,Trek Equipment Corporation,369610
5071,Dolphin Equipment Corporation,Trek Equipment Corporation,1133309
5072,Mechanical Rubber,Sonfarrel Aerospace,832262
5073,Die-Cut Products,Sonfarrel Aerospace,1297623
5074,Ron Witherspoon,Sonfarrel Aerospace,565905
5075,Metro Machine,Sonfarrel Aerospace,825616
5076,Mobikasa,Delkn,155058
5077,Xelium,Delkn,282307
5078,Cleveroad,Delkn,258246
5079,ManekTech,Delkn,258624
5080,S.F. Travis,Brown and Perkins,1373255
5081,Minton Door,Brown and Perkins,797125
5082,N. Leventeris,Brown and Perkins,495876
5083,Aluminum Coil Anodizing,Brown and Perkins,872215
5084,ALL Magnetics,Polyplastic Forms,1209613
5085,Sonfarrel Aerospace,Polyplastic Forms,558952
5086,Master Magnetics,Polyplastic Forms,1364723
5087,Atlas Fibre,Polyplastic Forms,436142
5088,Meller Optics,Displays & Optical Technologies,424536
5089,Phillips Safety Products,Displays & Optical Technologies,1171503
5090,Aperture Optical Sciences,Displays & Optical Technologies,345253
5091,FastVision,Displays & Optical Technologies,694496
5092,Marktek,Fabric Development,702266
5093,Balta Group,Fabric Development,769995
5094,Crown Crafts,Fabric Development,200633
5095,American Fiber & Finishing,Fabric Development,555036
5096,Essendant,WECsys,247447
5097,Uptime Business Products,WECsys,1373365
5098,US Markerboard,WECsys,406988
5099,Guiry's,WECsys,858626
5100,Flexfire LEDs,Moffatt Products,551077
5101,LEDtronics,Moffatt Products,575725
5102,N. Glantz & Son,Moffatt Products,824395
5103,Light Bulbs Etc,Moffatt Products,949473
5104,NetBankStore,American Marking,324931
5105,Update,American Marking,433537
5106,AXSA Imaging Solutions,American Marking,813538
5107,LovePop,American Marking,254218
5108,DK Hardware Supply,Jacknob,302526
5109,Faire,Jacknob,256753
5110,BabyEarth,Jacknob,49468
5111,Successories.com,Jacknob,1149516
5112,Magnatag,Magnetic Concepts,1039939
5113,IdeaPaint,Magnetic Concepts,32726
5114,JKL Components,Magnetic Concepts,931416
5115,Purdy Electronics Corporation,Magnetic Concepts,558526
5116,AGTech Holdings,Ash Love-Less Company,44741
5117,SMH Products,Ash Love-Less Company,250436
5118,1908 Brands,Ash Love-Less Company,255078
5119,Oreck,Ash Love-Less Company,1148642
5120,PackIt,Corder Products,3715
5121,Poundland,Corder Products,9272
5122,Acme United,Corder Products,190641
5123,Sequential Brands Group,Corder Products,197545
5124,Niksha,Caprice Electronics,1370209
5125,Ohio Power Tool,Caprice Electronics,850448
5126,AAA Metric Supply,Caprice Electronics,1363193
5127,American Fastener Technologies Corporation,Caprice Electronics,1207503
5128,All Partitions & Parts,Access Hardware Supply,811183
5129,ACS of El Paso,Access Hardware Supply,1364267
5130,DK Hardware Supply,Access Hardware Supply,302526
5131,The Chicago Faucet Shoppe,Access Hardware Supply,1364720
5132,Office Relief,Tejas Office Products,289000
5133,Liberty Office Products,Tejas Office Products,822909
5134,Keeney’s Office Supply,Tejas Office Products,444764
5135,US Markerboard,Tejas Office Products,406988
5136,Tower Optical,Optimax Systems,1181586
5137,Inrad Optics,Optimax Systems,257224
5138,LightPath Technologies,Optimax Systems,58949
5139,Aperture Optical Sciences,Optimax Systems,345253
5140,PackIt,GlobalTech Industries,3715
5141,Poundland,GlobalTech Industries,9272
5142,Acme United,GlobalTech Industries,190641
5143,Sequential Brands Group,GlobalTech Industries,197545
5144,Marshall Electronics,Interworld Highway,812341
5145,Access Audio Visual,Interworld Highway,1374072
5146,Sahara Presentation Systems,Interworld Highway,250409
5147,Audio General,Interworld Highway,940935
5148,Radiant Vision Systems,DVC Company,294592
5149,Navitar,DVC Company,894829
5150,LightPath Technologies,DVC Company,58949
5151,MegaVision,DVC Company,554143
5152,Surface Optics,Space Optics Research,743190
5153,York Space Systems,Space Optics Research,1345698
5154,InnoVista Sensors,Space Optics Research,625824
5155,Bigelow Aerospace,Space Optics Research,592774
5156,Delta Faucet Morgantown,Starlite Industries,931845
5157,Hajoca,Starlite Industries,1335253
5158,Parker Boiler,Starlite Industries,860155
5159,Elkay,Starlite Industries,601191
5160,CRAiLAR,Miller Waste Mills,124670
5161,Thread International,Miller Waste Mills,225699
5162,First Mile,Miller Waste Mills,251189
5163,Wastequip,Miller Waste Mills,282980
5164,Precision Coating,Advanced Glass Industries,251421
5165,World Precision Instruments,Advanced Glass Industries,617960
5166,High Precision Devices,Advanced Glass Industries,1290611
5167,Essilor International,Advanced Glass Industries,6871
5168,Mocap,CHawk Technology International,500628
5169,Newell Brands,CHawk Technology International,1836
5170,McAlpine,CHawk Technology International,250337
5171,Jus N Tyme Tooling,CHawk Technology International,1366309
5172,Sengled,KH Industries,242122
5173,Electrix,KH Industries,288426
5174,Ericson Manufacturing,KH Industries,1241520
5175,Acolyte Group,KH Industries,1352665
5176,RdF Corporation,Composite Technology Development,837170
5177,CIRCOR Aerospace,Composite Technology Development,414575
5178,Aerotenna,Composite Technology Development,1244675
5179,ERG Aerospace Corporation,Composite Technology Development,1073847
5180,Tandy Leather Factory,Macintosh Retail Group,12798
5181,Factory Express,Macintosh Retail Group,934626
5182,Light Bulbs Etc,Macintosh Retail Group,949473
5183,Successories.com,Macintosh Retail Group,1149516
5184,Max Fashion,Inventory Management Solutions,1409140
5185,Tommy Hilfiger,Inventory Management Solutions,1398289
5186,Implus,Inventory Management Solutions,598907
5187,Jet.com,Inventory Management Solutions,205860
5188,Digital Turbine,ReferApps,246894
5189,Tapjoy,ReferApps,37256
5190,MailChimp,ReferApps,886
5191,Scopely,ReferApps,67953
5192,ZELTIQ Aesthetics (CoolSculpting),Connevans,37323
5193,Applied Medical,Connevans,838605
5194,The Spectranetics Corporation,Connevans,12895
5195,Cardiovascular Systems,Connevans,120154
5196,A2B Office Supplies,Paul David Enterprises,30685
5197,Green Home,Paul David Enterprises,255033
5198,LD Products,Paul David Enterprises,363330
5199,BuyOnlineNow.com,Paul David Enterprises,428550
5200,Eco Products,Green Paper Products,33253
5201,Packaging 2.0,Green Paper Products,255164
5202,Eco-Bags Products,Green Paper Products,254966
5203,Flambeau Rivers Papers,Green Paper Products,251524
5204,The Original Whistle Stop,Compressor World,1373177
5205,Tandy Leather Factory,Compressor World,12798
5206,ThreeSixty Group,Compressor World,255703
5207,Manutan International,Compressor World,517327
5208,Lovevery,Tri Dee Arts,1349880
5209,Tuesday Morning,Tri Dee Arts,154661
5210,My 1st Years,Tri Dee Arts,255930
5211,Funko,Tri Dee Arts,274919
5212,Inline Warehouse,Sport Court Colorado,1371484
5213,Golf Cars of Louisiana,Sport Court Colorado,1369708
5214,Performance Bike,Sport Court Colorado,1370476
5215,Academy of Learners,Sport Court Colorado,1369741
5216,Slate Rock Safety,Sheets & Giggles,917843
5217,Peacock Alley,Sheets & Giggles,839886
5218,Osgood Textile,Sheets & Giggles,781806
5219,Jockey,Sheets & Giggles,741317
5220,Event Decor Direct,Floravere,254179
5221,Borrowing Magnolia,Floravere,202810
5222,Brideside,Floravere,109231
5223,David's Bridal,Floravere,92237
5224,Inline Warehouse,Michaels Holdings,1371484
5225,Golf Cars of Louisiana,Michaels Holdings,1369708
5226,Academy of Learners,Michaels Holdings,1369741
5227,TackleTech,Michaels Holdings,1369690
5228,Maximum Weather Instruments,Performance Bike,1372290
5229,Kit Kraft,Performance Bike,1372085
5230,Michaels Holdings,Performance Bike,1372038
5231,Stansport,Performance Bike,1205897
5232,Maximum Weather Instruments,Cheaper Than Dirt,1372290
5233,Kit Kraft,Cheaper Than Dirt,1372085
5234,Public Missiles,Cheaper Than Dirt,1370499
5235,ATS Media,Cheaper Than Dirt,1369940
5236,Clark Street Sports,Crown Trophy,1225555
5237,FlipGive,Crown Trophy,163641
5238,Outerstuff,Crown Trophy,191031
5239,Argos,Crown Trophy,240520
5240,CoverGirl,VI-John Group,557334
5241,LR Health & Beauty Systems,VI-John Group,807560
5242,Lush,VI-John Group,225232
5243,Lavipharm,VI-John Group,816268
5244,Greggs,Nom Noms World Food,8273
5245,Miyoko’s,Nom Noms World Food,256336
5246,Amplify Snack Brands,Nom Noms World Food,249284
5247,The New Primal,Nom Noms World Food,259011
5248,CTI Industries,Planet Superheroes,12018
5249,L&M Fleet Supply,Planet Superheroes,897841
5250,AS Company,Planet Superheroes,906257
5251,American Science & Surplus,Planet Superheroes,1126656
5252,Cabela's,Triple J Armory,92677
5253,GunBroker.com,Triple J Armory,253689
5254,ArmaLite,Triple J Armory,295926
5255,Eurooptic,Triple J Armory,304562
5256,Sophie Paris,Ruhnn,989483
5257,Printfly,Ruhnn,1362846
5258,Elevenia,Ruhnn,1346250
5259,StyleCracker,Ruhnn,278103
5260,Glossier,NakedPoppy,231502
5261,Kopari Beauty,NakedPoppy,542274
5262,EO Products,NakedPoppy,3460
5263,Memebox,NakedPoppy,244720
5264,West Coast Gasket,Ege Profil,509824
5265,AccuTrex Products,Ege Profil,1064308
5266,Ace Seal,Ege Profil,546483
5267,General Polymeric,Ege Profil,912047
5268,LR Health & Beauty Systems,Warpaint London,807560
5269,Mary Kay,Warpaint London,132253
5270,Memebox,Warpaint London,244720
5271,Superdrug,Warpaint London,896861
5272,Pieno Zvaigzdes,Scandi Standard,1099938
5273,Migros Ticaret,Scandi Standard,1345078
5274,Dripkit,Scandi Standard,1348753
5275,Tootsie Roll Industries,Scandi Standard,11298
5276,Apollo Sprayers,Alexanderwerk,954305
5277,IPTS,Alexanderwerk,972850
5278,Officenation,Alexanderwerk,1363216
5279,A Plus Warehouse,Alexanderwerk,1270635
5280,Pieno Zvaigzdes,Scandi Standard,1099938
5281,Migros Ticaret,Scandi Standard,1345078
5282,Dripkit,Scandi Standard,1348753
5283,Tootsie Roll Industries,Scandi Standard,11298
5284,Adolfo Dominguez,Dogi,546368
5285,Love Culture,Dogi,591616
5286,Industrial Webbing,Dogi,895576
5287,Duluth Trading Company,Dogi,1283543
5288,iNova Pharmaceuticals,Lavipharm,331922
5289,Cadila Healthcare,Lavipharm,253680
5290,Aoxing Pharmaceutical,Lavipharm,257458
5291,Leading Pharma,Lavipharm,280524
5292,Jack Wills,IC Group A/S,764885
5293,Duluth Trading Company,IC Group A/S,1283543
5294,Ben Sherman,IC Group A/S,837296
5295,Sailrite,IC Group A/S,502838
5296,Attero Tech,Vivanco Gruppe,22425
5297,Belden,Vivanco Gruppe,23661
5298,Lynn Electronics,Vivanco Gruppe,257864
5299,Optical Cable Corporation,Vivanco Gruppe,12761
5300,Morrisons,Carmila,9342
5301,Walmart,Carmila,11960
5302,Dollar Tree,Carmila,121360
5303,Meijer,Carmila,132232
5304,TAFT,Mallouppas & Papacostas,1411248
5305,Privalia,Mallouppas & Papacostas,1539
5306,Barbara Bui,Mallouppas & Papacostas,251869
5307,Gorman,Mallouppas & Papacostas,1146596
5308,J Banks,Dogtas Kelebek,250222
5309,Svedbergs,Dogtas Kelebek,1311351
5310,HNI Corporation,Dogtas Kelebek,10867
5311,Flexsteel Industries,Dogtas Kelebek,164304
5312,Alpha-American Programmable Signs,Katsuragawa Electric,514625
5313,Update,Katsuragawa Electric,433537
5314,Bay Reprographic & Supply,Katsuragawa Electric,1193148
5315,Agfa-Gevaert,Katsuragawa Electric,6303
5316,Homestead,Chatzikraniotis & Sons Mills,46906
5317,Fresh City Farms,Chatzikraniotis & Sons Mills,255010
5318,Green City Growers,Chatzikraniotis & Sons Mills,255203
5319,HKScan Corporation,Chatzikraniotis & Sons Mills,1067102
5320,Freixenet,J Boutaris & Son Holding,249553
5321,Chapel Down Group,J Boutaris & Son Holding,250825
5322,Frescobaldi,J Boutaris & Son Holding,249530
5323,E & J Gallo Winery,J Boutaris & Son Holding,117810
5324,Carpe,PDC Brands,1350459
5325,The Proactiv Company,PDC Brands,1347921
5326,Beraca,PDC Brands,251528
5327,Parfex,PDC Brands,252170
5328,Edeka Zentrale,La Doria Group,256619
5329,Grocery Outlet,La Doria Group,917998
5330,PlateJoy,La Doria Group,136300
5331,Post Holdings,La Doria Group,173823
5332,Sapmer,Rapala VMC,252172
5333,Sportsman's Warehouse,Rapala VMC,103787
5334,Stolt-Nielsen,Rapala VMC,954686
5335,Selonda,Rapala VMC,401857
5336,Associated Wholesale Grocers,Hagar,1061353
5337,Lamb Weston,Hagar,690556
5338,SpartanNash,Hagar,12790
5339,Fortnum and Mason,Hagar,1362382
5340,James Heal,NSC Groupe,258053
5341,Thrace Group,NSC Groupe,866096
5342,FANUC,NSC Groupe,25307
5343,R. H. Brown Co,NSC Groupe,745493
5344,Kimberly-Clark,Alkim Kagit,1833
5345,Hengan,Alkim Kagit,1397875
5346,Wausau Paper,Alkim Kagit,11918
5347,Accrol Papers,Alkim Kagit,256784
5348,Implus,BasicNet,598907
5349,Zoot Sports,BasicNet,812853
5350,Genesis Colors pvt ltd,BasicNet,995371
5351,Geox,BasicNet,951890
5352,Hill-Rom Holdings,AEON Global Health,11088
5353,MDLIVE,AEON Global Health,158022
5354,Vivere Health,AEON Global Health,137162
5355,Mediclinic International,AEON Global Health,194153
5356,TKO Sports,Tandem Group,981514
5357,Openyard,Tandem Group,1363298
5358,SPORTSMIT,Tandem Group,1132613
5359,Fitness Plus Equipment Services,Tandem Group,1167895
5360,Abatement Technologies,Pidilite,985264
5361,CAIG Laboratories,Pidilite,300817
5362,Church & Dwight,Pidilite,10813
5363,SC Johnson,Pidilite,233259
5364,Rain Water Solutions,ITN Nanovation,255014
5365,Arctic Glacier,ITN Nanovation,854366
5366,Water Way,ITN Nanovation,1373176
5367,Artesian Resources,ITN Nanovation,12530
5368,Calvin Klein,Italia Independent,256645
5369,Colefax Group,Italia Independent,8172
5370,SuperVista,Italia Independent,255731
5371,Centric Brands,Italia Independent,283380
5372,Calvin Klein,Italia Independent,256645
5373,Colefax Group,Italia Independent,8172
5374,SuperVista,Italia Independent,255731
5375,Centric Brands,Italia Independent,283380
5376,Zoot Sports,Aeffe,812853
5377,Oasis Fashions,Aeffe,877172
5378,Zando,Aeffe,87834
5379,Rocky Brands,Aeffe,65453
5380,3M Company,PPG Industries,1809
5381,Ecolab,PPG Industries,1817
5382,Raytheon,PPG Industries,21200
5383,Sherwin-Williams,PPG Industries,114619
5384,AkzoNobel,PPG Industries,170425
5385,YCook,Frigo-pak,1354787
5386,O Sorbet D'amour,Frigo-pak,1357821
5387,Ersu,Frigo-pak,1361110
5388,Etiler Marmaris,Frigo-pak,1361111
5389,ThreeSixty Group,Excelligence Learning,255703
5390,Tandy Leather Factory,Excelligence Learning,12798
5391,Compressor World,Excelligence Learning,1365419
5392,Soundproofing America,Excelligence Learning,1363990
5393,Haier,F.G. Europe,150368
5394,Midea,F.G. Europe,163780
5395,De'Longhi,F.G. Europe,284167
5396,Chiller Systems Service,F.G. Europe,1254642
5397,Gibson & Barnes,Nafpaktos Textile Industry,575246
5398,Glen Raven,Nafpaktos Textile Industry,814610
5399,Gabriel Holding,Nafpaktos Textile Industry,489452
5400,Linz Textil Holding,Nafpaktos Textile Industry,899435
5401,Industrial Webbing,New Wave Group,895576
5402,Emblem Enterprises,New Wave Group,1275273
5403,Duluth Trading Company,New Wave Group,1283543
5404,Adolfo Dominguez,New Wave Group,546368
5405,Pax Labs,Gima TT,244744
5406,Gilla,Gima TT,257451
5407,Turning Point Brands,Gima TT,138619
5408,Reynolds American,Gima TT,11689
5409,Graphic Packaging Holding Company,Paperpack Printing Box Manufacturing and Paper Packaging Industrial,10652
5410,Mondi,Paperpack Printing Box Manufacturing and Paper Packaging Industrial,9019
5411,International Paper,Paperpack Printing Box Manufacturing and Paper Packaging Industrial,10661
5412,Domtar,Paperpack Printing Box Manufacturing and Paper Packaging Industrial,10412
5413,Plymouth Francaise,Min Yuen,465161
5414,Hygenic,Min Yuen,790441
5415,Kent Elastomer Products,Min Yuen,1195000
5416,Cideron,Min Yuen,1409667
5417,Hygenic,Ningbo Jenius,790441
5418,Kent Elastomer Products,Ningbo Jenius,1195000
5419,Cideron,Ningbo Jenius,1409667
5420,Innovate Medical,Ningbo Jenius,1409676
5421,Big 5 Sporting Goods,Acushnet Company,194534
5422,Pittards,Acushnet Company,9690
5423,G-III Apparel Group,Acushnet Company,114734
5424,Lorna Jane,Acushnet Company,299307
5425,Scotts Valley Sprinkler & Pipe Supply,Pacific Purification,1373025
5426,Soma,Pacific Purification,1430
5427,Alkaline Water,Pacific Purification,135873
5428,Seychelle Environmental Technologies,Pacific Purification,231617
5429,Mid-Atlantic ProTel,East Brooklyn Labs,5814
5430,Beats Electronics,East Brooklyn Labs,51486
5431,Boosted Boards,East Brooklyn Labs,95673
5432,Outdoor Tech,East Brooklyn Labs,233389
5433,Xaar,The Encore Group,10321
5434,Avery Dennison,The Encore Group,10363
5435,GreenerPrinter,The Encore Group,23095
5436,Multi-Color Corporation,The Encore Group,205580
5437,DHgate,kaufDA,50094
5438,check24,kaufDA,59940
5439,Snapdeal,kaufDA,78711
5440,LetsTango.com,kaufDA,146243
5441,DealShare,Public Goods,1412183
5442,Faire,Public Goods,256753
5443,SupplyHog,Public Goods,114845
5444,Goxip,Public Goods,248714
5445,R. M. Young,Maximum Weather Instruments,1027442
5446,Inline Warehouse,Maximum Weather Instruments,1371484
5447,Academy of Learners,Maximum Weather Instruments,1369741
5448,Golf Cars of Louisiana,Maximum Weather Instruments,1369708
5449,Ironcompany.com,Inline Warehouse,1371870
5450,Academy of Learners,Inline Warehouse,1369741
5451,Michaels Holdings,Inline Warehouse,1372038
5452,Performance Bike,Inline Warehouse,1370476
5453,Maximum Weather Instruments,Academy of Learners,1372290
5454,Kit Kraft,Academy of Learners,1372085
5455,Cheaper Than Dirt,Academy of Learners,1370150
5456,Sport Court Colorado,Academy of Learners,1372886
5457,Maximum Weather Instruments,TackleTech,1372290
5458,Kit Kraft,TackleTech,1372085
5459,Sport Court Colorado,TackleTech,1372886
5460,Cheaper Than Dirt,TackleTech,1370150
5461,Maximum Weather Instruments,Athletic Stuff Store,1372290
5462,Kit Kraft,Athletic Stuff Store,1372085
5463,TackleTech,Athletic Stuff Store,1369690
5464,Sport Court Colorado,Athletic Stuff Store,1372886
5465,Poundland,CCI Industries,9272
5466,Acme United,CCI Industries,190641
5467,Sequential Brands Group,CCI Industries,197545
